
🎬电影频道,#genre#
📀冯人苑,http://maomao.kandiantv.cn/douyu1.php?id=9292499
📀奥迪上黄金,http://maomao.kandiantv.cn/douyu1.php?id=9336286
📀看电影了,http://maomao.kandiantv.cn/douyu1.php?id=9562616
📀刺猬猪,http://maomao.kandiantv.cn/douyu1.php?id=2436390

📺爱情公寓vip,http://maomao.kandiantv.cn/douyu1.php?id=6863367
📺微醺小白,http://maomao.kandiantv.cn/douyu1.php?id=308752
📺聚聚一月,http://maomao.kandiantv.cn/douyu1.php?id=4105989

🐠德善连续剧,http://huanqiuzhibo.cn/manifest/douyu.php?id=8600645
📺康熙连续剧,http://maomao.kandiantv.cn/douyu1.php?id=7550220
📺连续剧2,http://maomao.kandiantv.cn/douyu1.php?id=3756989
📺连续剧3,http://maomao.kandiantv.cn/douyu1.php?id=8953746
📺连续剧4,http://maomao.kandiantv.cn/douyu1.php?id=10906963
📺林百万,http://maomao.kandiantv.cn/douyu1.php?id=2726977
📺诃德先生,http://maomao.kandiantv.cn/douyu1.php?id=3758762
📺好剧看不停,http://maomao.kandiantv.cn/douyu1.php?id=9388938
📺和平方法,http://maomao.kandiantv.cn/douyu1.php?id=9650792
📺东大林俊,http://maomao.kandiantv.cn/douyu1.php?id=8787737
📺狄仁杰剧,http://maomao.kandiantv.cn/douyu1.php?id=2516864
📺美娘家猪,http://maomao.kandiantv.cn/douyu1.php?id=9019945
📺夜空中星,http://maomao.kandiantv.cn/douyu1.php?id=9290755
📺胸弟嫣嫣,http://maomao.kandiantv.cn/douyu1.php?id=7810803
📺萌小翘臀,http://maomao.kandiantv.cn/douyu1.php?id=7552568
📺Miss北月,http://maomao.kandiantv.cn/douyu1.php?id=8366759
📺爱派大星,http://maomao.kandiantv.cn/douyu1.php?id=9176009
📺梦媛小杰,http://maomao.kandiantv.cn/douyu1.php?id=8507023
📺是小可爱iiii,http://maomao.kandiantv.cn/douyu1.php?id=9650782
📺南南AKRA,http://maomao.kandiantv.cn/douyu1.php?id=3627728
📺洋先生FT,http://maomao.kandiantv.cn/douyu1.php?id=8595134
📺古代连续剧,http://maomao.kandiantv.cn/douyu1.php?id=7812810


🐠胡椒粉胡,http://maomao.kandiantv.cn/douyu1.php?id=5448413
🐠胡椒粉胡,http://huanqiuzhibo.cn/manifest/douyu.php?id=5448413
🐠胡椒粉胡,http://zzy789.xyz/douyu1.php?id=5448413
🐠胡椒粉胡,http://mitv.ts138.top/douyu/5448413
🐠胡椒粉胡,http://lxajh.top/tv/douyu.php?id=5448413

📺袋大1937,http://maomao.kandiantv.cn/douyu1.php?id=7655471
📺往事随风,http://maomao.kandiantv.cn/douyu1.php?id=3113309
📺橙沫小幺,http://maomao.kandiantv.cn/douyu1.php?id=1584198

📺电影七十二变,http://maomao.kandiantv.cn/douyu1.php?id=9323164
📺大笑影院,http://maomao.kandiantv.cn/douyu1.php?id=10329300




🐠求生经历,http://maomao.kandiantv.cn/douyu1.php?id=454867
🐠求生经历,http://huanqiuzhibo.cn/manifest/douyu.php?id=454867
🐠求生经历,http://zzy789.xyz/douyu1.php?id=454867

🌱YY影视仓,#genre#
🌱电影①,http://159.75.85.63:35455/yy/1382749892
🌱电影②,http://159.75.85.63:35455/yy/1382735573
🌱电影③,http://159.75.85.63:35455/yy/24921161
🌱电影④,http://159.75.85.63:35455/yy/1382736803
🌱电影⑤,http://159.75.85.63:35455/yy/1354930924
🌱电影⑥,http://159.75.85.63:35455/yy/1382745095
🌱电影⑦,http://159.75.85.63:35455/yy/1355171357
🌱歐美电影,http://159.75.85.63:35455/yy/24923327
🌱歐美動作片,http://159.75.85.63:35455/yy/1382745089
🌱李连杰,http://159.75.85.63:35455/yy/1459869766
🌱林正英①,http://159.75.85.63:35455/yy/1353685311
🌱林正英②,http://159.75.85.63:35455/yy/1351505899
🌱电视剧②,http://159.75.85.63:35455/yy/1455460998
🌱电视剧③,http://159.75.85.63:35455/yy/1354143966
🌱纪晓岚④,http://159.75.85.63:35455/yy/1352227227
🌱西游记,http://159.75.85.63:35455/yy/1353392400
🌱封神榜,http://159.75.85.63:35455/yy/1353426319
🌱萌儿陪看,http://159.75.85.63:35455/yy/29216766
🌱经典鬼片,http://159.75.85.63:35455/yy/29460894
🌱知否知否,http://159.75.85.63:35455/yy/21881901
🌱正阳门下,http://159.75.85.63:35455/yy/1354931580
🌱射雕英雄,http://159.75.85.63:35455/yy/1354210357
🌱神雕侠侣,http://159.75.85.63:35455/yy/1351762426
🌱宰相刘罗锅,http://159.75.85.63:35455/yy/1382745191
🌱隋唐英雄传,http://159.75.85.63:35455/yy/1352475619
绝版电影,http://159.75.85.63:35455/yy/1455988450
超级鬼片,http://159.75.85.63:35455/yy/1355641195
恐怖电影,http://159.75.85.63:35455/yy/24066336

🌱电影①,http://mitv.ts138.top/yy/1382749892
🌱电影②,http://mitv.ts138.top/yy/1382735573
🌱电影③,http://mitv.ts138.top/yy/24921161
🌱电影④,http://mitv.ts138.top/yy/1382736803
🌱电影⑤,http://mitv.ts138.top/yy/1354930924
🌱电影⑥,http://mitv.ts138.top/yy/1382745095
🌱电影⑦,http://mitv.ts138.top/yy/1355171357
🌱歐美电影,http://mitv.ts138.top/yy/24923327
🌱歐美動作片,http://mitv.ts138.top/yy/1382745089
🌱李连杰,http://mitv.ts138.top/yy/1459869766
🌱林正英①,http://mitv.ts138.top/yy/1353685311
🌱林正英②,http://mitv.ts138.top/yy/1351505899
🌱电视剧②,http://mitv.ts138.top/yy/1455460998
🌱电视剧③,http://mitv.ts138.top/yy/1354143966
🌱纪晓岚④,http://mitv.ts138.top/yy/1352227227
🌱西游记,http://mitv.ts138.top/yy/1353392400
🌱封神榜,http://mitv.ts138.top/yy/1353426319
🌱萌儿陪看,http://mitv.ts138.top/yy/29216766
🌱经典鬼片,http://mitv.ts138.top/yy/29460894
🌱知否知否,http://mitv.ts138.top/yy/21881901
🌱正阳门下,http://mitv.ts138.top/yy/1354931580
🌱射雕英雄,http://mitv.ts138.top/yy/1354210357
🌱神雕侠侣,http://mitv.ts138.top/yy/1351762426
🌱宰相刘罗锅,http://mitv.ts138.top/yy/1382745191
🌱隋唐英雄传,http://mitv.ts138.top/yy/1352475619
绝版电影,http://mitv.ts138.top/yy/1455988450
超级鬼片,http://mitv.ts138.top/yy/1355641195
恐怖电影,http://mitv.ts138.top/yy/24066336

🌱电影①,https://lunbo.freetv.top/yy/1382749892
🌱电影②,https://lunbo.freetv.top/yy/1382735573
🌱电影③,https://lunbo.freetv.top/yy/24921161
🌱电影④,https://lunbo.freetv.top/yy/1382736803
🌱电影⑤,https://lunbo.freetv.top/yy/1354930924
🌱电影⑥,https://lunbo.freetv.top/yy/1382745095
🌱电影⑦,https://lunbo.freetv.top/yy/1355171357
🌱歐美电影,https://lunbo.freetv.top/yy/24923327
🌱歐美動作片,https://lunbo.freetv.top/yy/1382745089
🌱李连杰,https://lunbo.freetv.top/yy/1459869766
🌱林正英①,https://lunbo.freetv.top/yy/1353685311
🌱林正英②,https://lunbo.freetv.top/yy/1351505899
🌱电视剧②,https://lunbo.freetv.top/yy/1455460998
🌱电视剧③,https://lunbo.freetv.top/yy/1354143966
🌱纪晓岚④,https://lunbo.freetv.top/yy/1352227227
🌱西游记,https://lunbo.freetv.top/yy/1353392400
🌱封神榜,https://lunbo.freetv.top/yy/1353426319
🌱萌儿陪看,https://lunbo.freetv.top/yy/29216766
🌱经典鬼片,https://lunbo.freetv.top/yy/29460894
🌱知否知否,https://lunbo.freetv.top/yy/21881901
🌱正阳门下,https://lunbo.freetv.top/yy/1354931580
🌱射雕英雄,https://lunbo.freetv.top/yy/1354210357
🌱神雕侠侣,https://lunbo.freetv.top/yy/1351762426
🌱宰相刘罗锅,https://lunbo.freetv.top/yy/1382745191
🌱隋唐英雄传,https://lunbo.freetv.top/yy/1352475619
绝版电影,https://lunbo.freetv.top/yy/1455988450
超级鬼片,https://lunbo.freetv.top/yy/1355641195
恐怖电影,https://lunbo.freetv.top/yy/24066336



🧧综艺小品,#genre#

🐠喜剧小品,http://maomao.kandiantv.cn/douyu1.php?id=10419541
🐠喜剧小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10419541
🐠喜剧小品,http://mitv.ts138.top/douyu/10419541

🌱相声小品①,http://159.75.85.63:35455/yy/1354931503

🌱相声小品②,http://159.75.85.63:35455/yy/1382741642

🌱相声小品③,http://159.75.85.63:35455/yy/1354936198


🐠开心小品,http://maomao.kandiantv.cn/douyu1.php?id=10153463
🐠开心小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=10153463
🐠开心小品,http://zzy789.xyz/douyu1.php?id=10153463

🐠赵本山小品,http://maomao.kandiantv.cn/douyu1.php?id=9817716
🐠赵本山小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817716
🐠赵本山小品,http://zzy789.xyz/douyu1.php?id=9817716

🐠宋小宝小品,http://maomao.kandiantv.cn/douyu1.php?id=9817729
🐠宋小宝小品,http://huanqiuzhibo.cn/manifest/douyu.php?id=9817729
🐠宋小宝小品,http://zzy789.xyz/douyu1.php?id=9817729

融媒体中心,https://vod2-nflive.southcn.com/6c9b613dvodcq1500007626/690b5f141397757893540164754/playlist_eof.m3u8

🎶音乐欣赏,#genre#

✨音乐MV✨,http://huanqiuzhibo.cn/manifest/douyu.php?id=3186217
✨音乐MV✨,https://www.goodiptv.club/douyu/3186217
✨车载MV✨,http://huanqiuzhibo.cn/manifest/douyu.php?id=3870925
✨一缕阳光,http://huanqiuzhibo.cn/manifest/douyu.php?id=8765349
✨亲密度唱歌,http://huanqiuzhibo.cn/manifest/douyu.php?id=7884070
✨车载MV✨,https://www.goodiptv.club/douyu/3870925
✨一缕阳光,https://www.goodiptv.club/douyu/8765349
✨亲密度唱歌,https://www.goodiptv.club/douyu/7884070

电台粤直播1,http://159.75.85.63:35455/bilibili/31224575
电台轮直播2,http://159.75.85.63:35455/douyin/768502916257
电台轮播拾3,http://159.75.85.63:35455/douyin/630362171826
电台轮播壹4,http://159.75.85.63:35455/bilibili/1773507853
电台轮播壹5,http://159.75.85.63:35455/bilibili/1769479946
电台轮播壹6,http://159.75.85.63:35455/bilibili/26238686
电台轮播壹7,http://159.75.85.63:35455/bilibili/27660328
电台轮播贰8,http://159.75.85.63:35455/bilibili/21278391
电台轮播贰9,http://159.75.85.63:35455/douyin/708360490144

🚑急救指南,#genre#
人工呼吸法,https://vod.youlai.cn/72de8cf0d9914731ac2fd288728b5e4a/a1a38082a6b948f2b0613cd995721d20-c65de217ed281ce147a07baae3d58939-sd.mp4
婴儿心脏急救法,https://vod.youlai.cn/a2be1cd81e0649478ee37e5d1ff2b9be/b92fe561abf14181959899867bae97c0-99e7a88b8037e53c68b969453e84537a-sd.mp4
儿童心脏骤停法,https://vod.youlai.cn/54ffd34a01e04bf5b646aee765bc0aba/d99caa428ec542479c912699859cf1c4-d0d3fd20a6f674cfe9c9582810ac86e3-sd.mp4
成人心脏骤停急救法,https://vod.youlai.cn/e9f758ed68794b2ab9cdc7dbb6b7cc45/2e477278fa004167a4e5bc595bd60a62-987d9ce98cbb9609e5ac4c09e440a68a-sd.mp4
止血,https://vod.youlai.cn/39bef4b5e26647a0a69ed00c3a8932c5/8caa1d77d1ac45a8915f78adaea91f25-8c989b9c4fc704e73641ec75a3a7c33e-sd.mp4
异物窒息自救法,https://vod.youlai.cn/a9840cc3e7a844f28816462c5e861442/4d0137e859b143d9a5ae70cd4be5f8ef-54fed1bc4ea787acb0383f010b746b9f-sd.mp4
成人异物卡喉急救法,https://vod.youlai.cn/e112f582bc7f48f7ac2061ad9ff77d05/089337f78dbe4376a0edc1ff1e4dc905-5bd95119a07d9e9911ddc7747b8c2b73-sd.mp4
孕妇或肥胖者窒息急救法,https://vod.youlai.cn/e9945800adf4483aa8b99f2ed02f7db9/e82ea3137ed644f4b45515f080acb166-92d583ece133244f04cd62c480c5b8f9-sd.mp4
异物卡喉自救法,https://vod.youlai.cn/7f9c1f2f3e9e4188b512dd4a678575a8/6ab269f753544196946c8db53ac7074a-e4c128779db52824e23331e967838a8b-sd.mp4
儿童异物窒息法,https://vod.youlai.cn/87a1b54899b84ce4b35e0229d7d11ff4/e5d9d41b5a284265b7b32cf30cf5d382-4dd371f26bde71ec0f361811f2d9a823-sd.mp4
肿胀处理方法,https://vod.youlai.cn/8fda9119c9534a4794db6c7a31150735/a401033c210d47e998e5439633b6113b-f2f99832467f424a877a63ca0e59ce44-sd.mp4
仓鼠咬伤处理方法,https://vod.youlai.cn/eeb33864357241ef87c17a56175111d4/4de857208e91439d9d572f063cd0a035-710763a01f7a7cfa8394785e5babf4b8-sd.mp4
岔气处理方法,https://vod.youlai.cn/bdee6ea815b947ceb141b90318f9e340/872f35e1094744aaadd94661d68d8670-6481a06ca8bcb467576a42c975bccb47-sd.mp4
肌肉拉伤处理方法,https://vod.youlai.cn/24f7d92424164ed79f3a5f8fc07b795e/091cc42307174a1e9471afaad7d9ea1c-d9a54d9123e2bc06fec46f276a03d188-sd.mp4
打耳洞红肿处理方法,https://vod.youlai.cn/5e871e5d0a5a40b2afa3fcf43189bf21/ac3f2b3b45dd4431b283b8dd33250527-53e12391161e6916f8f60c718f3ed600-sd.mp4
鞭炮炸伤处理方法,https://vod.youlai.cn/7cbe2aa602e647cfa9854469c98e0253/0ca8b2f345e8451c9b752be5955ee630-f73ce0dfba3961d563d3f83095cb1eb4-sd.mp4
脸部过敏处理方法,https://vod.youlai.cn/f41db2075a4b46868ddf0e6c3f573afe/6f0b72a7c94f43a0b673b7b9a2ba951e-41e07231176e6bad866301574ef39418-sd.mp4
脚扎伤处理方法,https://vod.youlai.cn/076315781c5440b89670e5853d29e4wd8/5698d77ef8844c408a25271da0283b02-ab94c988d8a8edc4922c2fe15aabde0e-sd.mp4
老人跌倒急救法,https://vod.youlai.cn/10e2f18bea574626ba869635ba8a70a1/c10ba0b524024cc38ef5c1f1ed3c14bb-58a4856dfb14c04e833e0f04c768327c-sd.mp4
擦伤处理方法,https://vod.youlai.cn/781932e07d384aa8b1561585b4ff4886/833b9b8c55304805ae060a3a35228cda-a39a84bfbf493ec6b959247c867f836b-sd.mp4
断指急救法,https://vod.youlai.cn/e5444074ddac4b42993e4c53128516cb/d2a91e76830348f0abad2c92e05ffeef-d3194db679534a6111a589c40e34bd02-sd.mp4
腿抽筋处理方法,https://vod.youlai.cn/7f2828acc5f9432881f3833f3c13c7c5/01d1195f0ae04895852098bbf4f00886-18da40cf01b9dbc6b9b5d04d3cca74b9-sd.mp4
脚扭伤处理方法,https://vod.youlai.cn/9ad15caadeba46f39630339787ac3bb6/b912d1569e1643ae92a0bd300942503f-5672574782b93ec8561c4b417d0e676d-sd.mp4
异物插入眼急救法,https://vod.youlai.cn/f5cfb00203964752aaed8ebca1d5cf32/ad515860d7034de28e6b24625fa5564d-ab7a86b8c4699758b4af49ddd309f562-sd.mp4


🌪️直播风景,#genre#
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001


熊猫频道,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
熊猫频道2,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
熊猫频道3,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
熊猫频道4,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
熊猫频道5,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
熊猫频道6,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
熊猫频道7,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
熊猫频道8,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
熊猫频道9,http://gcalic.v.myalicdn.com/gc/xiongmao03_1/index.m3u8
熊猫频道10,http://gcalic.v.myalicdn.com/gc/xiongmao04_1/index.m3u8
熊猫频道11,http://gcalic.v.myalicdn.com/gc/xiongmao07_1/index.m3u8
熊猫频道12,http://gcalic.v.myalicdn.com/gc/xiongmao08_1/index.m3u8
熊猫频道13,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
熊猫频道14,http://gcalic.v.myalicdn.com/gc/xiongmao24_1/index.m3u8
熊猫频道15,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
黄花城水长城02,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8

南京长江大桥,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
湖南张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川峨眉山远眺贡嘎山,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
四川峨眉山贤菩萨铜像,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
四川峨眉山远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
新疆天山(马牙山),https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
新疆天山(灯杆山),https://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
湖南张家界天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
广西玉林大容山莲花山顶,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
八里沟风景区桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
八里沟风景区天界山玻璃栈道,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
安徽池州九华山风景区花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
云南丽江蓝月谷,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南丽江玉龙山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南丽江印象实景,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
江苏南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
四川四姑娘山隆珠措,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8

🐉1101更新,#genre#
南国都市4K,http://php.jdshipin.com:8880/gztv.php?id=shenghuo

家庭影院,http://117.114.153.18:8180/TV00000000000000000092@HHZT
金马影院,http://pull.kktv8.com/livekktv/128600025.flv

